Generic_Name,Strength,Brand_Name,Molecule,Manufacturer,Price_INR,Availability,Therapeutic_Class,Is_Available
Azithromycin,500.0,Azithral 500mg Injection,Azithromycin (500mg),Alembic Pharmaceuticals Ltd,218.6,In Stock,Antibiotics,1
Azithromycin,500.0,Obefex-AZ 500 Tablet,Azithromycin (500mg),Obsurge Biotech Ltd,110.0,In Stock,Antibiotics,1
Azithromycin,500.0,aziFINE + 500 Tablet,Azithromycin (500mg),Glenmark Pharmaceuticals Ltd,121.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azro 500 Tablet,Azithromycin (500mg),Abbott,119.0,In Stock,Antibiotics,1
Azithromycin,500.0,Laz 500mg Tablet,Azithromycin (500mg),Hetero Drugs Ltd,132.89,In Stock,Antibiotics,1
Azithromycin,500.0,Xantron 500mg Tablet,Azithromycin (500mg),CNX Healthcare Pvt Ltd,73.1,In Stock,Antibiotics,1
Azithromycin,500.0,Ecothral 500mg Tablet,Azithromycin (500mg),Kepler Health Care,123.66,In Stock,Antibiotics,1
Azithromycin,500.0,Azi Smyle 500mg Tablet,Azithromycin (500mg),Tulsi Medi Sciences,110.35,In Stock,Antibiotics,1
Azithromycin,500.0,Dezi 500 Tablet,Azithromycin (500mg),Deon Healthcare,51.5,In Stock,Antibiotics,1
Azithromycin,500.0,Aziruth  500 Tablet,Azithromycin (500mg),Woakes Pharma,75.5,In Stock,Antibiotics,1
Azithromycin,500.0,Macrozac 500 Tablet,Azithromycin (500mg),Linux Laboratories,71.2,In Stock,Antibiotics,1
Azithromycin,500.0,Azipil 500 Tablet,Azithromycin (500mg),Plaksha Industries Pvt.Ltd.,66.2,In Stock,Antibiotics,1
Azithromycin,500.0,Azee Pulse 500mg Tablet,Azithromycin (500mg),Cipla Health Ltd,71.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azil 500 Tablet,Azithromycin (500mg),Lanark Laboratories Pvt Ltd,59.8,In Stock,Antibiotics,1
Azithromycin,500.0,Azia 500 Tablet,Azithromycin (500mg),Auroswift Pharma,61.3,In Stock,Antibiotics,1
Azithromycin,500.0,Zycin 500mg Injection,Azithromycin (500mg),Zydus Cadila,14.4,In Stock,Antibiotics,1
Azithromycin,500.0,Methrox 500 Tablet,Azithromycin (500mg),Oddiant Formulations,59.8,In Stock,Antibiotics,1
Azithromycin,500.0,Azimo 500mg Tablet,Azithromycin (500mg),Lacqure Healthcare,202.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azikem 500mg Tablet,Azithromycin (500mg),Synokem Pharmaceuticals Ltd,74.2,In Stock,Antibiotics,1
Azithromycin,500.0,Azicoat 500mg Tablet,Azithromycin (500mg),Hacks & Slacks Healthcare,109.0,In Stock,Antibiotics,1
Azithromycin,500.0,Aziwin 500 Tablet,Azithromycin (500mg),Bal Pharma Ltd,72.2,In Stock,Antibiotics,1
Azithromycin,500.0,Azex 500mg Tablet,Azithromycin (500mg),HiGlance Laboratories,69.2,In Stock,Antibiotics,1
Azithromycin,500.0,Azeo 500mg Tablet,Azithromycin (500mg),Euro Organics,58.9,In Stock,Antibiotics,1
Azithromycin,500.0,Aziwawe 500 Tablet,Azithromycin (500mg),S.P Pharmaceuticals,60.7,In Stock,Antibiotics,1
Azithromycin,500.0,Actimycin 500mg Tablet,Azithromycin (500mg),Venus Remedies Ltd,69.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azitri 500mg Tablet,Azithromycin (500mg),Wisdom Exim Private Limited,64.4,In Stock,Antibiotics,1
Azithromycin,500.0,Azidex 500 Tablet,Azithromycin (500mg),Freedom Healthcare Pvt Ltd,109.0,In Stock,Antibiotics,1
Azithromycin,500.0,Aziquest 500 Tablet,Azithromycin (500mg),Rockmed Pharma Pvt. Ltd.,106.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azisarv 500 Tablet,Azithromycin (500mg),Asarva Lifescience Pvt Ltd,65.3,In Stock,Antibiotics,1
Azithromycin,500.0,StayHappi Azithromycin 500mg Tablet,Azithromycin (500mg),Sarvagunaushdhi Pvt Ltd,47.8,Out of Stock,Antibiotics,0
Azithromycin,500.0,Genericart Azithromycin 500mg Tablet,Azithromycin (500mg),Swast Aushadhi Seva Generic Medicine Store,64.4,Out of Stock,Antibiotics,0
Azithromycin,500.0,Azyter 500mg Tablet,Azithromycin (500mg),Edinburgh Pharmaceuticals,57.5,In Stock,Antibiotics,1
Azithromycin,500.0,Azithropen 500 Tablet,Azithromycin (500mg),Giriraj Healthcare,55.5,In Stock,Antibiotics,1
Azithromycin,500.0,Azidoz 500 Tablet,Azithromycin (500mg),Medisoft Pharma,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Aziway 500 Tablet,Azithromycin (500mg),Sunwin Healthcare,59.7,In Stock,Antibiotics,1
Azithromycin,500.0,Aziasv 500 Tablet,Azithromycin (500mg),Asvins Lifecare,59.1,In Stock,Antibiotics,1
Azithromycin,500.0,Thronod 500 Tablet,Azithromycin (500mg),Novalife Healthcare,58.9,In Stock,Antibiotics,1
Azithromycin,500.0,ZaHa 500mg Tablet,Azithromycin (500mg),Ajanta Pharma Limited,61.8,In Stock,Antibiotics,1
Azithromycin,500.0,Amthro 500mg Tablet,Azithromycin (500mg),Ridhima Biocare,64.4,In Stock,Antibiotics,1
Azithromycin,500.0,Zift 500mg Tablet,Azithromycin (500mg),Medico Healthcare,69.0,In Stock,Antibiotics,1
Azithromycin,500.0,Aelzithro 500mg Tablet,Azithromycin (500mg),Aelix Healthcare,67.1,In Stock,Antibiotics,1
Azithromycin,500.0,Azitech 500 Tablet,Azithromycin (500mg),Plenteous Pharmaceuticals Ltd,61.8,In Stock,Antibiotics,1
Azithromycin,500.0,Zitovik 500 Tablet,Azithromycin (500mg),Creogenic Pharma,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Zirath 500 Tablet,Azithromycin (500mg),Hamswell Lifecare,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Nivzith 500 Tablet,Azithromycin (500mg),Anvicure Drugs,59.8,In Stock,Antibiotics,1
Azithromycin,500.0,Azinac 500mg Tablet,Azithromycin (500mg),Growell Vision,202.0,In Stock,Antibiotics,1
Azithromycin,500.0,Salzor 500mg Tablet,Azithromycin (500mg),Ventus Pharmaceuticals Pvt Ltd,57.0,In Stock,Antibiotics,1
Azithromycin,500.0,Zenithro 500mg Tablet,Azithromycin (500mg),Zenobio Life Science,59.7,In Stock,Antibiotics,1
Azithromycin,500.0,Zithrolen 500 Tablet,Azithromycin (500mg),Alenvision Pharma Pvt Ltd,64.4,In Stock,Antibiotics,1
Azithromycin,500.0,Azib 500 Tablet,Azithromycin (500mg),Brukem Life Care,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Agirest 500 Tablet,Azithromycin (500mg),Sunrest Life Science,59.8,In Stock,Antibiotics,1
Azithromycin,500.0,Azzen 500 Tablet,Azithromycin (500mg),SAG Health Science Pvt Ltd,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Zitho 500mg Tablet,Azithromycin (500mg),Mediday Healthcare Pvt Ltd,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Stazi 500mg Tablet,Azithromycin (500mg),Steigen Pharmaceuticals Private Limited,57.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azithronet 500mg Tablet,Azithromycin (500mg),Burnet Pharmaceuticals P  Ltd,110.0,In Stock,Antibiotics,1
Azithromycin,500.0,Ayubact 500mg Tablet,Azithromycin (500mg),Bioethics Lifesciences Pvt Ltd,103.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azisun 500mg Tablet,Azithromycin (500mg),Sungrace Pharma Pvt Ltd,69.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azirab 500 Tablet,Azithromycin (500mg),Rebanta Health Care (P) Limited,65.9,In Stock,Antibiotics,1
Azithromycin,500.0,Azicyn 500mg Tablet,Azithromycin (500mg),Supracyn Pharma,51.8,In Stock,Antibiotics,1
Azithromycin,500.0,Azipire 500mg Tablet,Azithromycin (500mg),Aspire Remedies,65.0,In Stock,Antibiotics,1
Azithromycin,500.0,Lavzith 500 Tablet,Azithromycin (500mg),Bkyula Biotech,65.6,In Stock,Antibiotics,1
Azithromycin,500.0,Azimathro 500 Tablet,Azithromycin (500mg),Ridhima Biocare,59.8,In Stock,Antibiotics,1
Azithromycin,500.0,Aziap 500 Tablet,Azithromycin (500mg),AP Medicare,60.7,In Stock,Antibiotics,1
Azithromycin,500.0,Azisol 500 Tablet,Azithromycin (500mg),Solkem Pharmaceutical,170.0,In Stock,Antibiotics,1
Azithromycin,500.0,Veriaz 500mg Tablet,Azithromycin (500mg),Veritaz Healthcare Ltd,55.0,In Stock,Antibiotics,1
Azithromycin,500.0,Azikaa 500mg Tablet,Azithromycin (500mg),Troikaa Pharmaceuticals Ltd.,59.7,In Stock,Antibiotics,1
Azithromycin,500.0,Zohri 500mg Tablet,Azithromycin (500mg),Meridian Medicare Ltd,57.0,In Stock,Antibiotics,1
Azithromycin,500.0,Dazi 500mg Tablet,Azithromycin (500mg),Dr. D Pharma,51.5,In Stock,Antibiotics,1
Azithromycin,500.0,DavaIndia Azithromycin 500mg Tablet,Azithromycin (500mg),Davaindia Generic Pharmacy,32.2,Out of Stock,Antibiotics,0
Azithromycin,500.0,Azy 500mg Tablet,Azithromycin (500mg),Medley Pharmaceuticals,110.0,In Stock,Antibiotics,1
Azithromycin,500.0,Zithrolac 500mg Tablet,Azithromycin (500mg),Manlac Pharma,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Azzity 500mg Tablet,Azithromycin (500mg),Ality Healthcare,60.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azibit 500 Tablet,Azithromycin (500mg),Ambit Bio Medix,110.0,In Stock,Antibiotics,1
Azithromycin,500.0,Tycin 500mg Tablet,Azithromycin (500mg),Thrift Pharmaceuticals,74.5,In Stock,Antibiotics,1
Azithromycin,500.0,Azitora 500 Tablet,Azithromycin (500mg),Pacitora Biotech,65.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azilay 500 Tablet,Azithromycin (500mg),Zenotis Healthcare,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Zithronid 500mg Tablet,Azithromycin (500mg),Nidus Pharma Pvt Ltd,54.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azisel 500mg Tablet,Azithromycin (500mg),Seldom Pharma Pvt Ltd,51.5,In Stock,Antibiotics,1
Azithromycin,500.0,Azinix 500mg Tablet,Azithromycin (500mg),Khandelwal Laboratories Pvt Ltd,53.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azineel 500mg Tablet,Azithromycin (500mg),Nilrise Pharmaceuticals Pvt Ltd,59.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azibin 500mg Tablet,Azithromycin (500mg),EG Lifecare Services Pvt Ltd,52.0,In Stock,Antibiotics,1
Azithromycin,500.0,Zabby 500mg Tablet,Azithromycin (500mg),Synovion Laboratories Pvt Ltd,121.88,In Stock,Antibiotics,1
Azithromycin,500.0,Azirin 500mg Tablet,Azithromycin (500mg),Rhine Biogenics Pvt Ltd,55.7,In Stock,Antibiotics,1
Azithromycin,500.0,Azipan 500mg Tablet,Azithromycin (500mg),Orn Remedies Pvt  Ltd,64.4,In Stock,Antibiotics,1
Azithromycin,500.0,Eziliv 500mg Tablet,Azithromycin (500mg),Livewort Labs Pvt Ltd,64.4,In Stock,Antibiotics,1
Azithromycin,500.0,Azbact 500mg Tablet,Azithromycin (500mg),Globela Pharma Pvt Ltd,136.0,In Stock,Antibiotics,1
Azithromycin,500.0,Nuzith 500mg Tablet,Azithromycin (500mg),Nuclear Pharmaceuticals Pvt Ltd,239.0,In Stock,Antibiotics,1
Azithromycin,500.0,Aziprl 500mg Tablet,Azithromycin (500mg),Pristine Pearl Pharma Pvt Ltd,65.9,In Stock,Antibiotics,1
Azithromycin,500.0,Razivio 500mg Tablet,Azithromycin (500mg),Rizpan Life Sciences Private Limited,62.5,In Stock,Antibiotics,1
Azithromycin,500.0,Aziwok 500mg Injection,Azithromycin (500mg),Dr Reddy's Laboratories Ltd,88.9,In Stock,Antibiotics,1
Azithromycin,500.0,Daily Dava Azithromycin 500mg Tablet,Azithromycin (500mg),Beatle Health Care,81.0,Out of Stock,Antibiotics,0
Azithromycin,500.0,Jitocin 500mg Tablet,Azithromycin (500mg),Exodrug,59.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azilite 500mg Tablet,Azithromycin (500mg),Indizen Pharmaceutical,65.3,In Stock,Antibiotics,1
Azithromycin,500.0,Azicox 500mg Tablet,Azithromycin (500mg),Coxswain Healthcare,74.06,In Stock,Antibiotics,1
Azithromycin,500.0,Ribonyl 500mg Tablet,Azithromycin (500mg),Juggat Pharma,121.0,In Stock,Antibiotics,1
Azithromycin,500.0,Tabozith 500mg Tablet,Azithromycin (500mg),Kyna Pharmaceuticals,59.7,In Stock,Antibiotics,1
Azithromycin,500.0,Azitrim 500mg Tablet,Azithromycin (500mg),Bioxtreme Pharma,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Azigold 500mg Tablet,Azithromycin (500mg),Leo Pharmaceuticals,55.8,In Stock,Antibiotics,1
Azithromycin,500.0,Lexiaz 500mg Tablet,Azithromycin (500mg),Lexiphar Healthcare,61.6,In Stock,Antibiotics,1
Azithromycin,500.0,Alicin 500mg Tablet,Azithromycin (500mg),Allenge India,51.6,In Stock,Antibiotics,1
Azithromycin,500.0,Igthro 500mg Tablet,Azithromycin (500mg),Manig Pharma,58.9,In Stock,Antibiotics,1
Azithromycin,500.0,Aztec 500mg Tablet,Azithromycin (500mg),Morgen Healthcare,58.9,In Stock,Antibiotics,1
Azithromycin,500.0,Curome 500mg Tablet,Azithromycin (500mg),Cubit Healthcare,66.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,cipLOX 500 Tablet,Ciprofloxacin (500mg),Cipla Ltd,44.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprodac 500 Tablet,Ciprofloxacin (500mg),Cadila Pharmaceuticals Ltd,32.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,cIFRan 500 Tablet,Ciprofloxacin (500mg),Sun Pharmaceutical Industries Ltd,45.28,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Denis Ciprofloxacin  500mg Injection,Ciprofloxacin (500mg),Denis Chem Lab Ltd,19.0,Out of Stock,Antibiotics,0
Ciprofloxacin,500.0,StayHappi Ciprofloxacin 500mg Tablet,Ciprofloxacin (500mg),Sarvagunaushdhi Pvt Ltd,31.3,Out of Stock,Antibiotics,0
Ciprofloxacin,500.0,Ciprobid 500 Tablet,Ciprofloxacin (500mg),Zydus Cadila,44.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Floxip 500 Tablet,Ciprofloxacin (500mg),Abbott,32.1,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipcoz 500 Tablet,Ciprofloxacin (500mg),Leeford Healthcare Ltd,32.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Zoxan 500 Tablet,Ciprofloxacin (500mg),FDC Ltd,43.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Alciflox 500mg Tablet,Ciprofloxacin (500mg),Alkem Laboratories Ltd,32.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Synthocip 500mg Tablet,Ciprofloxacin (500mg),PCI Pharmaceuticals,14.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,CEFLOX 500 MG TABLET,Ciprofloxacin (500mg),Laborate Pharmaceuticals India Ltd,43.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprokem 500mg Tablet,Ciprofloxacin (500mg),Alkem Laboratories Ltd,27.6,Out of Stock,Antibiotics,0
Ciprofloxacin,500.0,Ciprocad 500mg Tablet,Ciprofloxacin (500mg),Cadila Healthcare Limited,35.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Alcipro 500mg Tablet,Ciprofloxacin (500mg),Alkem Laboratories Ltd,39.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cargobid 500mg Tablet,Ciprofloxacin (500mg),Ridhima Biocare,35.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciproply 500mg Tablet,Ciprofloxacin (500mg),Blair Remedies Pvt Ltd,31.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Serviflox 500mg Tablet,Ciprofloxacin (500mg),Novartis India Ltd,37.1,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Stocin 500mg Tablet,Ciprofloxacin (500mg),Xieon Life Sciences Pvt Ltd,30.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cirozin 500 Tablet,Ciprofloxacin (500mg),Zeelab Pharmacy Pvt Ltd,40.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ulfloc 500mg Tablet,Ciprofloxacin (500mg),Ultra Chiron Pharmaceuticals Pvt Ltd,41.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ultracip 500mg Tablet,Ciprofloxacin (500mg),Ultratech Pharmaceuticals,33.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ceprax 500mg Tablet,Ciprofloxacin (500mg),Biotic Healthcare,39.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Virolox 500mg Tablet,Ciprofloxacin (500mg),Werke Healthcare,37.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Rolox 500mg Tablet,Ciprofloxacin (500mg),Albia Biocare,37.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Neocip 500mg Tablet,Ciprofloxacin (500mg),Cipla Ltd,38.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Silexf 500mg Tablet,Ciprofloxacin (500mg),Kiama Lifesciences,43.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipramax 500mg Tablet,Ciprofloxacin (500mg),Medimax Pharma,32.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprocon 500 Tablet,Ciprofloxacin (500mg),Akme Biotec,30.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprofec 500 Tablet,Ciprofloxacin (500mg),Osiris Healthcare,36.1,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Recip 500mg Tablet,Ciprofloxacin (500mg),Rhydburg Pharmaceuticals Ltd,35.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Glocip 500mg Tablet,Ciprofloxacin (500mg),Globus Remedies Ltd,36.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cadiwin 500mg Tablet,Ciprofloxacin (500mg),Cadila Pharmaceuticals Ltd,11.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Vercip 500mg Tablet,Ciprofloxacin (500mg),Verve Healthcare Ltd,15.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Gramopen 500mg Tablet,Ciprofloxacin (500mg),Micro Labs Ltd,41.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprofix 500mg Tablet,Ciprofloxacin (500mg),AS Lifesciences,38.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Mycip 500mg Tablet,Ciprofloxacin (500mg),Proceed Formulations,33.1,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Hinecipro 500mg Tablet,Ciprofloxacin (500mg),HiGlance Laboratories,35.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cyepocam 500mg Tablet,Ciprofloxacin (500mg),Chemross Lifesciences,36.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Citoz 500mg Tablet,Ciprofloxacin (500mg),Elder Pharmaceuticals Ltd,21.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Karycip 500mg Tablet,Ciprofloxacin (500mg),Habitare Pharma,35.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprofine 500mg Tablet,Ciprofloxacin (500mg),Sunfine Healthcare,36.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprazen 500mg Tablet,Ciprofloxacin (500mg),Zencus Pharma,37.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Tciprox 500mg Tablet,Ciprofloxacin (500mg),R.T. Pharma,35.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipiflox 500mg Tablet,Ciprofloxacin (500mg),Nasa Pharmaceutical,33.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipreen 500mg Tablet,Ciprofloxacin (500mg),Homogreen Pharmaceutical,37.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciproate 500 Tablet,Ciprofloxacin (500mg),Mclain Laboratories,34.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Qnif 500 Tablet,Ciprofloxacin (500mg),Positif Life sciences,37.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Athcip 500 Tablet,Ciprofloxacin (500mg),Athens Wellness,37.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciloflox 500 Tablet,Ciprofloxacin (500mg),Fawn Incorporation,38.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cifbax 500mg Tablet,Ciprofloxacin (500mg),Scott Edil Pharmacia Ltd,37.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Vizicip 500mg Tablet,Ciprofloxacin (500mg),Alvizia Healthcare Pvt. Ltd.,39.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Malocip 500mg Tablet,Ciprofloxacin (500mg),Malody Healthcare Ltd,41.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,N 500mg Tablet,Ciprofloxacin (500mg),Indoco Remedies Ltd,27.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ozocip 500mg Tablet,Ciprofloxacin (500mg),Ozone Pharmaceuticals Ltd,33.6,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipronat 500mg Tablet,Ciprofloxacin (500mg),Natco Pharma Ltd,41.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Opilox 500 Tablet,Ciprofloxacin (500mg),Overseas Pharma Pvt Ltd,39.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprolone 500 Tablet,Ciprofloxacin (500mg),Makers Laboratories Ltd,36.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipdec 500mg Tablet,Ciprofloxacin (500mg),Laborate Pharmaceuticals India Ltd,19.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ceplox 500mg Tablet,Ciprofloxacin (500mg),Mimansha Herbals,43.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Dipcin 500mg Tablet,Ciprofloxacin (500mg),DM Pharma,32.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprotab 500mg Tablet,Ciprofloxacin (500mg),Wockhardt Ltd,23.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cifrex 500mg Tablet,Ciprofloxacin (500mg),Bsp Pharmaceuticals,42.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Adicip 500mg Tablet,Ciprofloxacin (500mg),Cian Health Care Pvt Ltd,41.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Rancip 500mg Tablet,Ciprofloxacin (500mg),Adesan Pharma,33.1,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Claw 500mg Tablet,Ciprofloxacin (500mg),Arion Healthcare,34.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cician 500mg Tablet,Ciprofloxacin (500mg),Cian Health Care Pvt Ltd,37.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Starcip 500mg Tablet,Ciprofloxacin (500mg),Stride Healthcare,42.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cinfax 500mg Tablet,Ciprofloxacin (500mg),Optho Life Sciences Pvt Ltd,31.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Medciplox 500mg Tablet,Ciprofloxacin (500mg),Medbionic Healthcare,32.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Sipflox 500mg Tablet,Ciprofloxacin (500mg),Aspo Healthcare,41.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprotus 500mg Tablet,Ciprofloxacin (500mg),Tusker Pharma Pvt Ltd,31.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Alcip 500mg Tablet,Ciprofloxacin (500mg),Alchemist Life Science Ltd,19.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cgcip 500mg Tablet,Ciprofloxacin (500mg),Cmg Biotech Pvt Ltd,36.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Maflo 500mg Tablet,Ciprofloxacin (500mg),Mapra Laboratories Pvt Ltd,37.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Fayocin 500mg Tablet,Ciprofloxacin (500mg),Indo-Asia Pharma Care,36.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Radicip 500mg Tablet,Ciprofloxacin (500mg),Radius Healthcare Pvt Ltd,41.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprite 500mg Tablet,Ciprofloxacin (500mg),MHS Pharmaceuticals Pvt Ltd,32.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Swiflox 500mg Tablet,Ciprofloxacin (500mg),Ind Swift Laboratories Ltd,38.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Coflox 500mg Tablet,Ciprofloxacin (500mg),Macleods Pharmaceuticals Pvt Ltd,36.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciproday 500mg Tablet,Ciprofloxacin (500mg),BestoChem Formulations  India  Ltd,20.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipromed 500mg Tablet,Ciprofloxacin (500mg),Valcret Lifesciences Pvt Ltd,34.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Watocip 500mg Tablet,Ciprofloxacin (500mg),Watran Pharmaceuticals Pvt. Ltd.,43.2,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cipfast 500mg Tablet,Ciprofloxacin (500mg),Atrimed Pharmaceuticals  P  Ltd,42.4,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Kocip 500mg Tablet,Ciprofloxacin (500mg),Elkos Healthcare Pvt Ltd,33.1,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Welcip 500mg Tablet,Ciprofloxacin (500mg),Cadwell Pharma Private Limited,31.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Fienzacip 500 Tablet,Ciprofloxacin (500mg),Plena Remedies,35.9,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Giocip 500 Tablet,Ciprofloxacin (500mg),Mandevis Pharma,41.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprocyte 500 Tablet,Ciprofloxacin (500mg),Medocyte Pharmaceuticals,36.0,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Quincip 500 Tablet,Ciprofloxacin (500mg),Baroque Pharmaceuticals Pvt Ltd,37.7,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprovil 500 Tablet,Ciprofloxacin (500mg),Fibovil Pharmaceuticals Pvt Ltd,37.5,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Ciprovid 500mg Tablet,Ciprofloxacin (500mg),J B Chemicals and Pharmaceuticals Ltd,43.8,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cafe 500mg Tablet,Ciprofloxacin (500mg),Safe Life Care,38.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Cebect 500mg Tablet,Ciprofloxacin (500mg),Shreya Life Sciences Pvt Ltd,33.3,In Stock,Antibiotics,1
Ciprofloxacin,500.0,Oracip 500mg Tablet,Ciprofloxacin (500mg),Mercury Laboratories Ltd,38.9,In Stock,Antibiotics,1
